premise,hypothesis,label,unique_id
A dog on the beach has a ball in its mouth.,A dog is carrying a single rope bone.,2,0_4289b
A dog on the beach has a ball in its mouth.,A dog is carrying balls.,0,0_4289c
People are sitting on a park bench while there are 3 pictures visible in the foreground.,older people are sitting on a bench,1,0_4336a
People are sitting on a park bench while there are 3 pictures visible in the foreground.,people are sitting on a bench,0,0_4336b
People are sitting on a park bench while there are 3 pictures visible in the foreground.,people are standing,2,0_4336c
A woman practices kickboxing with the aid of a punching bag.,A lady is kicking the punching bag.,0,0_4341a
A woman practices kickboxing with the aid of a punching bag.,Some lady is going for a kickboxing fight.,1,0_4341b
A woman practices kickboxing with the aid of a punching bag.,Some girl got hit by a kick-boxer.,2,0_4341c
many birds sit on a ledge.,Birds sit outdoors,0,0_4401a
many birds sit on a ledge.,A cat sits on a porch,2,0_4401b
many birds sit on a ledge.,Birds sit on a rooftop,1,0_4401c
A girl wearing a white coat stands in the middle of sprinklers.,The girl is wearing a coat.,0,0_4533a
A girl wearing a white coat stands in the middle of sprinklers.,The girl is running naked through the sprinklers.,2,0_4533b
A girl wearing a white coat stands in the middle of sprinklers.,The girl is wearing a black hat.,1,0_4533c
A female woman rides a bicycle along a long wall.,A woman is skateboarding.,2,0_4573a
A female woman rides a bicycle along a long wall.,There is someone on a bike.,0,0_4573b
A female woman rides a bicycle along a long wall.,There is someone learning to ride a bike.,1,0_4573c
A crowd of people is walking on a sidewalk.,Crows are walking on a couch.,2,0_4576a
A crowd of people is walking on a sidewalk.,A crowd is on a sidewalk.,1,0_4576b
A crowd of people is walking on a sidewalk.,Crowd of people walking sidewalk.,0,0_4576c
Workers working at a bagel shop.,There are some people working at a bagel shop.,0,0_4594a
Workers working at a bagel shop.,There are people dancing in the streets.,2,0_4594b
Workers working at a bagel shop.,There is a group of people baking bagels.,1,0_4594c
A man in a suit looks worried as he walks don the crowded street.,A woman walks down an empty street.,2,0_4682a
A man in a suit looks worried as he walks don the crowded street.,A man walks down a crowded street.,0,0_4682b
A man in a suit looks worried as he walks don the crowded street.,A nervous man walks down a crowded street.,1,0_4682c
A man is working outdoors trying to do his job.,a woman is working outdoors,2,0_4853a
A man is working outdoors trying to do his job.,a younger man is working outdoors,1,0_4853b
A man is working outdoors trying to do his job.,a man is working outdoors,0,0_4853c
A few men are playing some sort of game on what appears to be a hockey court.,The men are skating on a hockey court.,1,0_4885a
A few men are playing some sort of game on what appears to be a hockey court.,The men are swimming.,2,0_4885b
A few men are playing some sort of game on what appears to be a hockey court.,The men are playing,0,0_4885c
A woman in a blue dress carrying a purse and walking down the sidewalk.,A woman walks down a hallway.,2,0_5009a
A woman in a blue dress carrying a purse and walking down the sidewalk.,A woman on her way to work.,1,0_5009b
A woman in a blue dress carrying a purse and walking down the sidewalk.,A woman walking outside.,0,0_5009c
A surfer attempts to stand on his board as water splashes up from the sides.,A person is learning to surf.,1,0_5065a
A surfer attempts to stand on his board as water splashes up from the sides.,A person is outdoors.,0,0_5065b
A surfer attempts to stand on his board as water splashes up from the sides.,A man is building a sand castle.,2,0_5065c
Two Black people are sitting on separate couches.,The two people are upset with each other and not speaking to each other.,1,0_5073a
Two Black people are sitting on separate couches.,The two people are white people.,2,0_5073b
Two Black people are sitting on separate couches.,There are at least two couches in the picture.,0,0_5073c
A clown is running towards a man who has fallen off a bull at a rodeo.,A clown is at a rodeo.,0,0_5094a
A clown is running towards a man who has fallen off a bull at a rodeo.,A clown rides on a bull.,2,0_5094b
A clown is running towards a man who has fallen off a bull at a rodeo.,A clown is about to get run over by a bull.,1,0_5094c
"A rider is bucked off of his bull, as the rodeo clown runs to assist.",A rodeo clown is running to assist a rider who is in serious danger after being bucked off his bull.,1,0_5095a
"A rider is bucked off of his bull, as the rodeo clown runs to assist.",The rodeo clown is helping a rider onto his bull.,1,0_5095b
"A rider is bucked off of his bull, as the rodeo clown runs to assist.",A rodeo clown is assisting a bull rider who was thrown off.,0,0_5095c
"One man dressed in black is stretching his leg up in the air, behind him is a massive cruise ship in the water.",A man goes through his tai chi routine in the park in front of the pier where a cruise ship prepares for boarding.,1,0_5159a
"One man dressed in black is stretching his leg up in the air, behind him is a massive cruise ship in the water.",A lady in red is stretching her leg out in front of her in front of a massive cruise ship on the pond.,2,0_5159b
"One man dressed in black is stretching his leg up in the air, behind him is a massive cruise ship in the water.",A male wearing clothing is near a ship.,0,0_5159c
Random people standing on a ferry looking out over the water.,The people are jumping into the water.,2,0_5170a
Random people standing on a ferry looking out over the water.,Random people are standing on a ferry.,0,0_5170b
Random people standing on a ferry looking out over the water.,The random people are tourists.,1,0_5170c
A old man and a youth work on starting a tiller.,Grandpa and grandson start a tiller,1,0_5183a
A old man and a youth work on starting a tiller.,A tiller is being used,0,0_5183b
A old man and a youth work on starting a tiller.,A tiller is running with no human interaction,2,0_5183c
Boys on a motor-scooter riding down a busy urban street.,The boys are friends.,1,0_5217a
Boys on a motor-scooter riding down a busy urban street.,The girls are walking.,2,0_5217b
Boys on a motor-scooter riding down a busy urban street.,The boys are riding.,0,0_5217c
People at the bowling alley.,There are people bowling.,0,0_5232a
People at the bowling alley.,The people are all on the same team.,1,0_5232b
People at the bowling alley.,The people are at a fancy restaurant.,2,0_5232c
A brown and white dog bares his teeth and grabs the head of another brown and white dog.,There are two dogs.,0,0_5243a
A brown and white dog bares his teeth and grabs the head of another brown and white dog.,There are two dogs fighting over a bone.,1,0_5243b
A brown and white dog bares his teeth and grabs the head of another brown and white dog.,There are two dogs napping.,2,0_5243c
A man looking out of the window of a vehicle.,A man is riding a bike.,2,0_5294a
A man looking out of the window of a vehicle.,A man is driving a vehicle.,1,0_5294b
A man looking out of the window of a vehicle.,A man is sitting in a vehicle.,0,0_5294c
A old lady with a cane is crossing the street in the rain.,A old lady is crossing the street.,0,0_5295a
A old lady with a cane is crossing the street in the rain.,A blind lady is crossing the street.,1,0_5295b
A old lady with a cane is crossing the street in the rain.,A little boy is helping an old lady cross the street.,2,0_5295c
A small boy is playing in the waves at the shore of the ocean during a sunset.,The teenaged girl plays in the waves at sunset.,2,0_5325a
A small boy is playing in the waves at the shore of the ocean during a sunset.,The little boy is playing all alone on the beach.,1,0_5325b
A small boy is playing in the waves at the shore of the ocean during a sunset.,The sun sets while a child plays in the water.,0,0_5325c
A man in a white t-shirt and a woman in a red top are sitting next to each other on the beach.,A man and woman are surfing.,2,0_5330a
A man in a white t-shirt and a woman in a red top are sitting next to each other on the beach.,A couple sits next to each other.,0,0_5330b
A man in a white t-shirt and a woman in a red top are sitting next to each other on the beach.,People are at the beach.,1,0_5330c
A woman with light brown hair applying makeup around the left eye of the black-haired woman.,The woman is applying makeup to another woman.,0,0_5355a
A woman with light brown hair applying makeup around the left eye of the black-haired woman.,A woman is cutting hair.,2,0_5355b
A woman with light brown hair applying makeup around the left eye of the black-haired woman.,The woman is applying make up to the bride-to-be for her wedding day.,1,0_5355c
