,guid,premise,hypothesis,label
87241,329832952112,"Two young girls wrapped in tinsel, posing for a holiday photo.",The girls are posing for a Christmas photo.,1
87580,2429505595010,A woman wearing a blue jean jacket is blowing bubbles while a man wearing a green jacket sits beside her.,A woman blows bubbles next to a man.,0
87585,3689727848410,A male jumping into a swimming pool.,A man jumping into a swimming pool,0
87612,6080521675250,"A man is running in snowshoes across a snow covered field, with mountains in the background.",There is a man outside in the snow.,0
87692,324450575212,Two African boys stand and look at a white goat.,A pair of boys are laughing at the goat,1
87863,2041867793211,The boy is wearing a cardboard scuba mask at the restaurant.,A boy is wearing a cape.,2
88133,4609328082122,"A man with a white hard hat with a black logo in the front of the hat holding part of a sign with numbers on it, while standing on a balcony.",The balcony is black.,1
88168,4697182982112,A group of girls playing roller derby while an audience looks on in the background.,The team in blue is winning the roller derby.,1
88260,3203286634010,Adults in the kitchen of someone's house eating and looking at something in front of them.,The adults are eating inside the house.,0
89296,4828859375111,A little girl and boy on the back of a bicycle waiting for dad to pedal.,A big girl and boy on the back of a bicycle waiting for dad to pedal.,2
89371,3928410320312,A woman is representing the University of Phoenix at a display table.,A woman is trying to get enough sign ups for a bonus.,1
89376,1558272464411,A man with a red mohawk waiting at a red light.,A woman with blonde hair waits for a green light.,2
89432,4404978183211,A woman with a umbrella walking past a pole and people looking at a little dog.,A woman is sitting on her porch.,2
89939,4945314566111,A well dressed Asian female standing on the curb next to the street.,The man is sitting at his desk,2
90072,492104206010,A person sits on a bus stop bench wrapped in a blanket and wearing a hat with some packages next to them.,The person is sitting outside in a public area.,0
90529,2531794051411,A man in a blue vest sits surrounded by buckets.,A man is wearing a red vest.,2
90720,610841649011,Men dressed in red and men dressed in white are playing a game of soccer.,Two teams play a baseball game.,2
91122,2622177159210,A girl in a pink hat looks out at a pool of water.,A girl looks out at some water.,0
91561,1286408831231,A chidl climbs a latter as he sticks out his tongue.,A child is in bed sleeping.,2
92191,4798971292012,Children in bathing suits are playing in a fountain in an urban area.,The children are friends.,1
92471,4860722428440,Three young girls chapping and texting on a cellphone.,Three girls text on a cellphone.,0
92614,3476451861031,A person riding a bike with blue wheels on a tree trunk at night.,The bike has green wheels,2
92650,2505080204112,A young boy with dark hair and a plaid shirt looks up into the distance.,A young boy looks up into the distance to admire the sunset.,1
92718,2932498509351,Two boys splash in the big ocean.,Two young boys are flying inside the ocean.,2
93514,5788742746112,Asian man wearing a black backpack takes pictures of framed artwork.,The man has his lunch in his black backpack.,1
93984,1153857697412,Employees of a park discussing work.,A group of people work at a theme park.,1
94870,4647056741110,"A man in a white helmet, and a woman in a purple and silver helmet ride a moped on a highway.",Two people are riding a moped.,0
94973,4729531793410,Men sitting on an army tank.,Some men are sitting on a tank.,0
94994,4093896865120,A couple in black coats is looking at the camera with pleasant expressions on their faces.,Two people wearing similar clothes also have similar expressions.,0
95067,3449647435111,Four young men in shorts are walking along a beach on a partly cloudy day.,A teenager is jumping in a pool.,2
95166,240101066012,Chairs are lined up with a passage leading to a marriage gate on a sandy beach.,There are a lot of people sitting waiting for the wedding to start.,1
95853,6177258327012,Pairs of people are kayaking down a peaceful river surrounded by large trees and bushed.,Two kayakers paddling down a river at night.,1
97316,3816107544411,A decorated car headed down the street.,A decorated truck headed down the street.,2
97425,97825959210,Two ladies moving about in an large theater or sports arena.,Women are going about a venue.,0
97437,97825959031,A lady in a pink hat is interacting with a lady wearing a tan hat and blue jacket at an event.,A lady is eating another lady's face.,2
97604,2184664834410,Highway workers checking on roadwork.,Highway employees are doing roadwork.,0
98286,1516839584122,A blond woman offers a platter of food to another blond woman while sitting at a white table.,The blond woman is a friend of the other blond woman.,1
98310,1434874674320,A young boy holding a broom or mop in a laundry room.,A young boy is in the laundry room with a broom or a mop.,0
99429,5967467152012,A man is in midair after leaping from a diving board as no one looks on from the seats behind him.,A person is jumping into a swimming pool to try to get some attention from the people who are ignoring him.,1
99578,3856178809351,A nurse in a blue shirt and a purple shirt talking.,There is a large group of police officers holding back a crowd.,2
99672,3173157541312,The man with the white head piece looks left down the street.,A man with a white wig looks for a taxi.,1
99729,627714170210,One man standing alone on a sidewalk adjusting his hat.,A man is standing alone.,0
100016,3699522388410,A man doing a trick on a wakeboard,A man outside.,0
100145,1932161768050,A small white dog with a blue collar is climbing over a large log.,An animal is outside.,0
100515,3858745961011,Six people sit around a large rectangular table watching a gentleman write on the whiteboard up front.,An auctioneer peddling today's wares.,2
100549,152881593010,"a man wearing a black jacket stands, holding an open book in front of a chalkboard and globe.",A man prepares his explanation of geography.,0
100560,4803941821412,A gentleman selling banana's and grapes.,The grapes are green.,1
100734,4851268802410,Two older people talk in a group of people.,Two people are speaking to each other within a larger group.,0
100791,2590493460411,A couple eating in a restaurant.,the woman ordered drinks alone,2
100798,2426303900110,Two little kids are in a bathtub with a yellow and blue umbrella.,Kids are in a bath tub,0
101474,1096305461312,A young boy sucks on his arm while laying on a blue couch.,The boy is tired and is trying to fall asleep.,1
101578,2810456728110,A band of four guitarists and a drummer perform on stage.,A band is putting on a show.,0
101964,7766600788012,"In the forest, we see a middle-aged white man digging with a pick-ax and we see a black lady with a shovel standing and watching in the background.","In a forest,A white man is digging with an ax while a black lady with a shovel is wanting to help.",1
102489,4543597747311,Two men letting their dogs play together,Two men are punching eachother.,2
102647,4144960305411,The bruins play hockey against an opposing team.,the bruins are playing cricket with opposite team.,2
102717,3178385265311,A child is holding up a broom in front of a christmas tree.,THe child is sleeping.,2
102746,4863792636210,A crowd in a daily routine in an Asian suburb.,A Crowds daily routine in an Asian neighborhood,0
103142,4442031,The man's ears stick out because he has no hair.,The man has thick black hair,2
103469,3338120273012,A woman with light brown hair applying makeup around the left eye of the black-haired woman.,The woman is applying make up to the bride-to-be for her wedding day.,1
