,guid,premise,hypothesis,label
66056,5552410,A large black and brown dog looks outside from a large sunny window onto the side walk where there is a light blue bike parked near building number 49.,The dog is inside,0
66246,4826988059211,A male swimmer in a blue Speedo swimsuit adjusts his goggles.,A male swimmer in a blue Speedo swimsuit adjusts his package.,2
66466,1547327107221,Two barefoot girls are taking a walk with their parents,The family is walking around the country.,2
66561,6954561740211,A person wearing a pink shirt with helmet on is falling off the bull.,The bull is 50 feet tall,2
66578,2429399563012,A group of people clapping as they watch a band together.,The people are not clapping for the band.,1
66864,5027112162412,A waiter bring a full tray of food up stairs.,The woman carries food up stairs.,1
67438,3285552304311,Patriotic team fans have fun while watching the game.,Some Michigan fans cheer on the Wolverines as UofM defeats OSU for the 12th straight time.,2
67920,3132832452111,A man is sitting on a couch holding a baby while surrounded by children.,A man is sitting holding children while surrounded by babies.,2
68439,4676081623040,Tattooed female hipster with over-sized belt smiles while another woman stands in background.,A female is wearing pants.,0
69219,273572758032,A youth standing nest to a metal fence with a black shirt on and a cigarette in their mouth.,A young man is standing on dozens of cigarette butts.,1
69375,2473293833011,A young boy with brown hair and green eyes looks at the camera and sticks his tongue out.,A boy is smiling nicely at the camera.,2
71038,81788174312,Old man fell asleep on a public place.,An old man passed out at the bar.,1
71679,6468655581412,Marathon runners are running past a glass building.,Runners in shorts go past a building.,1
71864,1164765687042,A man in a red shirt and glasses is bending down towards a small dog on a blanket with several stuffed animals.,The man is playing with his daughter.,1
71912,6948564341012,A hockey player in white tries to make a goal while two players in blue defend their net.,The hockey player is white.,1
72003,5068219705312,Man repairs upturned bicycle behind a car with open trunk,A man repairs a bicycle inside of his mechanic shop.,1
72111,2319541416211,People surrounded by green are sitting.,The people are at a car show,2
72137,68647249211,A small girl is looking at a toy vending machine.,the girl belongs to a boy scout club,2
72493,1229756013311,A brown dog leaping to catch a ball.,The dog needs a new ball because he lost his last week.,2
72555,4981472155011,A man in a white sweatshirt and dark pants stands close to a girl in a pink sweatshirt and blue jeans on an escalator.,A father and daughter are walking to their car.,2
72746,3287760645212,Man in an office setting jumps rope in business attire.,the man is playing with his kids,1
73131,2665586311111,"A girl in pink pants running, an ornate Spanish ruin in the background.",The spanish ruin is perfectly preserved.,2
73242,2929506802211,boy pushing wagon with two pumpkins in it,A boy is pulling a wagon with two pumpkins in it.,2
73326,2632133026411,Man in a cowboy hat and jeans stands in front of a wooden building.,A picture of an office building.,2
73521,154257460111,A man looks at the camera while he sits down in a cluttered house.,A guy waits patiently while his film is developed.,2
74026,2115620856411,A town and a green mountain in the back.,There is a city.,2
74228,471354289311,People dressed in white are walking along on stilts.,The people are on their own feet.,2
74413,1424775129021,There is a little boy in a red jacket walking down the railroad tracks and holding a stick.,A little boy in a red jacket waits for a speeding locomotive to approach so that he may throw a stick at it.,2
74710,2579009103011,There are people sitting around a large circle table with small bowls and drinks in front of them.,People are drinking at a large rectangular table.,2
75070,4619832775011,A young woman with a pink bag and white umbrella is standing at a metro station.,The woman is wearing no clothes,2
75083,4553492074312,A man in a gray shirt is reading a book at a table outside.,professor studying for a test,2
75246,3183354360311,boy sitting on ground with a pink balloon on his head.,The boy has a balloon for a head.,2
75291,5603329477311,A skier flies through the air while doing a trick.,A man on a skilift going up a mountain,2
76033,106039369010,One man wearing a white shirt is flipping a pancake by flinging it into the air.,A man flips hotcakes.,0
76209,6647904677211,A group of people wearing blue and white dishdashas all riding orange bicycles.,The cyclists are all shirtless.,2
76457,3631333167211,Audience at an event with the stage lights as the backdrop.,The people are waiting for the wedding to begin.,2
76491,3014080715220,Sled dogs pull a sled through a snowy forest.,Husky dogs work to pull the sled in the snow.,0
76728,2603125422011,A graffiti defaced wall serves as the gathering of a few people nearby a car.,A fe people paint graffiti on a wall.,2
76939,4614085621411,Ballerina dances with a mouse helmet on.,The dancer is a man.,2
76942,4747766224112,A man in a blue sweater and blue collared shirt at a table with a cigarette.,The man wears a kilt,1
77333,513390919411,Two children work on a project with woman.,The woman is with her friends.,2
77452,2023525113411,A girl in a striped shirt holds a toy.,the girl wore pants today,2
77542,19788552311,A woman is listening to the band on stage.,A deaf woman is listening to a band.,2
77811,4139499756411,A gathering of people taking pictures.,The people are huddling together to take a group photo.,2
77862,3651690772012,A woman attempts to mini-golf while water pouring down from above interferes.,A woman on a date.,1
77881,3651690772410,A woman putts a ball that has water flying off of it.,A woman plays golf after it had just rained.,0
78067,110590591311,A group of people spread out an American flag for all to see.,People spread out the banner for everyone to see.,2
78833,4932963561412,A lady enjoying her tunes in the big city.,A lady is driving home.,1
79273,3973858553211,A drunk woman holding a Bud Light is partially dressed.,The woman will be sober in five to ten minutes.,2
79420,130792536111,People are learning to cook and enjoying the results of what they have done.,People know how to cook,2
79636,164428441132,A man aboard a red train helps a small child onto it while another person tries to get on.,A person pushes a child aside on a train entrance.,1
79656,164428441011,"A man helping a young child up to a train engine, while a woman climbs up the steps behind them.",A father teaches his son how to drive a train.,2
79672,3135317718111,A young Asian mother is attempting to get her baby to rest.,The young mother has rocked the baby to sleep.,2
79688,40261771031,A crowd of black people are gathered and one person has a backpack on.,There are several backpackers congregated in the public square.,2
79941,1398606571220,A young girl wearing a bikini in an innertube.,A girl is floating on the water.,0
80249,2660008870411,A young boy playing in a swimming pool.,A boy is playing in a cess pool.,2
