,guid,premise,hypothesis,label
87498,38130652012,"A contractor with a hard hat holding a plank and walking on top of the building he is constructing, with a safety chain attached to him.",The man is outdoors.,1
87841,2596475173012,A tan dog and a black dog are biting each other in the face.,the dogs are fighting,1
88511,2526585002210,The men shake hands while another man and dogs look on.,Some men are standing around.,0
88574,2307757311012,"Two girls are jumping over another girl, while a smaller girl watches.",a group of girls playing with one another,1
89453,610802443210,People walking and one in a wheelchair wearing a black jacket.,a man is in a wheelchair,0
89720,5206567975112,A woman painting boxes with a brush.,A Lady is creating a piece art.,1
89787,1874530310411,Three men work behind a short wall.,group of men gathered,2
90340,2385547130210,Group of people play tennis in a clay court.,A group of people play tennis on a clay court outdoors.,0
90514,7734754954411,A man playing pool on a blue pool table.,The man is sitting on the pool table.,2
90652,261737543212,A man jumping on a hill overlooking a town.,A man playing on a hill over town.,1
90940,2887750774011,a tan dog jumping through the water towards the shore.,A dog is swimming at the beach,2
91101,216778085411,Two men observe a yellow drill in a mine.,The men are looking for gold.,2
91128,2282895743211,a man and a woman are walking past a stained glass window,A man and a woman are window shopping.,2
91312,1243798805022,"A street performer strumming on his guitar, waiting for people to toss him tips.",A man plays a show for people on the street,1
91465,123101580412,Two female soccer players compete for the ball.,Two women play soccer.,1
92221,7754645524122,A crowd of people outside the Olympic arena in Great Britain watching the Olympics on a portable screen.,Olympics fans are watching an event on a screen outside.,1
93716,5158576367012,One father-aged man and one young girl are swimming in a green pool of water.,Daughter and father swimming in green water.,1
93976,7507256476411,Fair goers play carnival game.,The people are playing several games,2
94155,3006093003012,The man in glasses carrying an Obama poster is talking on a cellphone.,The man has poor eyesight.,1
94394,862187579110,A man with glasses is standing in front of a building.,Frankie Four-Eyes waits outside.,0
94594,108899015141,Skiiers at the top of a snow covered hill.,Skiiers are returning to the top of a slope for another trip down the path.,2
94745,3572267708111,Three young girls in bright colored clothing are performing in a play.,Three young girls wearing bright clothing are singing in a play,2
95141,1558848564220,Two women and a man are wearing medieval blue and gold robes and red hats are playing wind and brass instruments.,Two women and a man are wearing medieval blue and gold robes and red hats dressing in costume.,0
95196,512045825010,A white dog with black spots is jumping over a white fence.,A dog is jumping high in the air.,0
95351,2325816912112,A black dog with a blue collar is running in the snow.,a dog plays in winter,1
95387,2216631622111,A man in a construction uniform is kneeling down.,A person in a construction hat reaches for a tool.,2
96074,305695208110,Ship workers posing for a picture in life jackets underway.,Men at work in their uniforms,0
96348,400345058411,A man standing in the water.,The man is simming in the water.,2
96607,3110018626011,Two brown and black dogs run through the dry grass.,The dogs are eating the grass.,2
96640,3245460937450,The boy is jumping in the air.,The little boy jumps as high as he can into the air,0
97485,3020786031311,Two children play on a rusty truck in a driveway.,Kids are playing games.,2
97636,2677296582210,Man works on lowering a train on tracks.,A worker at the trainyard.,0
97860,2858819804110,A man on a bicycle jumps over jagged rocks amongst tall pine trees.,A man on a bike is in the forest.,0
97915,3319586526412,Street dancers in blue and red pants.,People are dancing in the streets.,1
98235,1434874674240,A small child is holding a mop next to a washer and dryer.,A young child is mopping the floor near the laundry room.,0
99007,4449702874411,A man and two women are sitting in the grass.,Four people are sitting in the grass.,2
99725,3395176505210,A woman sitting at a desk staring at a computer screen.,A woman is at work.,0
99989,1580920460020,Some people are watching a little girl and a owner of a stand making bubbles with some the items he is selling.,The business owner and his young assistant are showing potential customers how amazing his bubble products are in hopes that they will buy his other products.,0
100103,3574244361112,A girl swinging hard enough to get herself vertical.,There was a child on the swing set.,1
100272,1033767085410,Two children eating food.,The children are hungry.,0
100401,4554842301112,A child sleeps while holding some stuffed animals.,A child is comfortable.,1
100574,7640940298010,A woman holding a red umbrella looking at a food stand with a large temple behind her.,A woman is shopping for food.,0
101163,8084675052010,A boy dressed in jeans and a blue sweatshirt and a girl dressed in pink are hiking on a path through the woods.,A couple are going for a long hike in the forest.,0
101635,4347559524310,An individual is shoveling heavy snow.,A man shovels snow.,0
101644,534133916312,"Two guys and a girl, throwing in the water under bridge.",The kids are playing with water.,1
101686,4830293194311,A man and woman are riding in a red car.,The people are driving to the movie theater,2
101763,2550756380011,A woman in a white wedding dress tosses a bouquet behind her to a group ow women while people at tables look on.,The woman was at her sister's wedding.,2
102427,1469000260210,A big tan dog lays on the ground looking to the side.,the dog is relaxing,0
102549,6154676236411,The image links are broken.,The image links are broken.,2
102707,384672675211,A man crossing the street in the rain.,A man races across the street just in time before it starts to rain.,2
102716,3178385265312,A child is holding up a broom in front of a christmas tree.,The child is standing up,1
103841,3549737248410,Two men talking behind a brick wall.,They are outside.,0
104260,2897147853052,A man in a white and red shirt is sitting on a brown couch in front of a white refrigerator and floral drapes.,A man relaxes.,1
104366,263491786112,Spectator in white ball cap watches runners racing down city street.,The man is watching a race.,1
104572,3748769937212,Six women are standing in front of a group of onlookers.,Some women are standing in front of a group of onlookers.,1
104900,7979243971310,"Two women, both with blond-hair, share an affectionate moment.",Woman love each other.,0
105171,449764037112,A man in a plaid shirt and a woman in a yellow sweater are embracing.,A couple is sharing an embracing experience,1
106185,6331511110,A woman selling food items by the roadside.,A woman is hawking items for people in cars.,0
106467,174040619220,A man dressed in martial arts clothing is breaking a piece of wood with his foot as other students watch.,A man teaches his students martial arts.,0
