,guid,premise,hypothesis,label
93301,2152688935410,A man is crosscountry skiing on a beautiful day.,A man is skiing.,0
93306,3017373346112,Two dogs are sniffing each other while standing in a body of water.,Two dogs are meeting for the first time while playing in the ocean.,1
93358,2263132077110,a young man and a small boy holding a large movie camera standing next to a set of tracks.,A man and boy shooting video of collections.,0
93726,179620911052,"A man with a red shirt and long black hair plays the steel drums under a blue and white striped umbrella on a gray dock near a gray stone wall, while passersby and people seated at nearby tables listen.",A man is playing music outside a restaurant.,1
93785,1925838315012,A guy with a red shirt and black apron on working standing with his hand in a shopping cart.,A man waits in line with his hand in his shopping cart.,1
94104,3054659074112,A man watching as one woman in a brown coat is talking to another woman in a gray coat.,A man wants to join in the conversation,1
94320,194827953020,A shirtless man wearing light blue shorts and a baseball cap stands at the front of a boat.,The man is sailing.,0
94594,108899015141,Skiiers at the top of a snow covered hill.,Skiiers are returning to the top of a slope for another trip down the path.,2
95206,512045825410,A dog jumping over a fence.,A dog escapes a yard,0
95387,2216631622111,A man in a construction uniform is kneeling down.,A person in a construction hat reaches for a tool.,2
96166,1547883892410,a woman enjoying her reading at a coffee shop,A woman is reading a book at a coffee shop.,0
96518,3465396606051,A blond woman wearing a white top and black bottoms pushes a black stroller while a brunette male wearing a gray t-shirt and white shorts walks a brown dog.,The man has blonde hair.,2
97485,3020786031311,Two children play on a rusty truck in a driveway.,Kids are playing games.,2
97602,2184664834310,Construction workers examining a problem.,Construction workers try to find a solution.,0
97709,39024981010,Two women wearing pink T-shirts and blue jeans converse outside clothing store.,Two women wearing T-shirts and blue jeans converse outside clothing store.,0
97933,2580707208311,A long-haired man displays a humorous face while wearing two hats.,A man with long hair covers his face with two silly hats,2
98022,4653558158110,"Many people, including a man on a bicycle, are crossing a busy street.",People trying to get to the other side of the street.,0
99321,6547412713032,A young man in a park setting has just made a slam dunk on a basketball hoop.,A man is playing basketball.,1
100342,5402085350,two very muddy men drilling for oil,There are a lot of men looking very muddy drilling oil,0
100382,218553496410,A band playing in the park.,People are at the park.,0
100463,4043319999411,A silhouette of a man walking.,The silhouette is of a woman,2
100623,3419555245110,Golfer in a white cap putting into a hole while surrounded by onlookers and other golfers.,The golfer putted the ball in the hole.,0
100633,3123526484012,A man wearing black and a woman wearing white are smiling.,The people are telling each other jokes.,1
100753,643684227412,Three Japanese men fishing from wooden boat.,three men are fishing for tuna,1
101686,4830293194311,A man and woman are riding in a red car.,The people are driving to the movie theater,2
102069,3307810562410,Executive man on a suit waiting.,A man is wearing a suit.,0
102212,571621280112,Three people in bright clothing working on branches of a tree.,The people are trying to operate a chainsaw.,1
102289,565490650411,Blond child is learning self deference.,The child is swimming.,2
102549,6154676236411,The image links are broken.,The image links are broken.,2
102595,4743472747020,A transvestite with a black dress and long red gloves holding an umbrella and wearing fruit on his head.,"Cross dresser dressed in red and black, with colorful props.",0
102671,4876860378310,A man in a striped pink shirt cells flower petals.,A man sells* flower petals.,0
103046,2446928343411,A man and a woman exchange quizzical looks in a classroom.,Some people laughing in the playground.,2
103452,2839807428110,A collie catches a white Frisbee at an obedience competition.,Some one is playing Frisbee with there dog in the park.,0
103512,2530468893010,"Two ladies walking in front of a store with a man in an orange suit on with a bag under his arm, they look like they are underground.",Three people are underground in front of a store.,0
103841,3549737248410,Two men talking behind a brick wall.,They are outside.,0
104000,3056464479211,A backpacker and a dog on a snow covered landscape at nightfall.,A man and his dog are running in a grassy field.,2
104319,2512905710112,A smiling woman in a yellow taxi costume is standing on a street during an event.,A woman is celebrating halloween.,1
104434,3264004517412,A woman straining to lift a weight bar.,A female powerlifter is trying to lift a bar.,1
105315,1935334324310,A man in yellow shorts throwing seeds in a field.,The man is wearing shorts,0
105352,1935334324421,A man in a muddy field sowing seeds.,The man relaxes on a beach.,2
105565,3197917064011,A dog running through the snow with what appears to be a chunk of wood in its mouth.,A dog has a chew toy in its mouth,2
106036,2687089257212,"Two men in hats, one playing a banjo and one playing a saxophone, make music together on the street.",Two man playing an instrument,1
106185,6331511110,A woman selling food items by the roadside.,A woman is hawking items for people in cars.,0
106471,174040619232,A man dressed in martial arts clothing is breaking a piece of wood with his foot as other students watch.,A man demonstrates a martial arts technique for his students.,1
106478,174040619242,A man dressed in martial arts clothing is breaking a piece of wood with his foot as other students watch.,"A young man is angry, and breaks a piece of wood as students watch in fear.",1
107156,3644469632011,"A man standing in water at the beach, is wearing a pale blue, long-sleeved shirt and a woven hat, and pulling netted fabric from the water.",the man is suntanning on the beach,2
107278,3656206975110,A dark colored animal splashes in the water.,The animal is playing in the water.,0
107290,514195502110,A lady with a blue cardigan and a beige skirt is peeking into a store window.,"A woman next to store, stands on a sidewalk.",0
107349,7096085535140,A group of Asian men and women take a picture in front of a building.,People take a picture of themselves outside.,0
107424,3623331945210,The child in the blue shirt is running through the sand.,The child is having fun.,0
107482,194702176212,Young boy drifting in small canoe on a calm blue river.,A boy is enjoying nature during a peaceful canoe ride on the river.,1
107683,2839807428411,Dog jumping high in the air to catch a Frisbee.,The dog is licking himself.,2
107777,4865543040012,A footpath lined with lampposts in front of a large building with two people walking in the distance.,The large building is lit up in the evening.,1
109048,3534548254211,A girl in a yellow shirt is throwing a wet football.,The ball is a soccer ball,2
109314,3999247601310,A man with a balloon hat makes balloon animals.,A man makes ballons for kids.,0
109469,1250845715032,"Two women sitting under a tent, one with shirt red-hair, dark clothes drinking and the other laying down playing the guitar in a green top and jean peddle pushers both barefoot.",The women are camping together and enjoying the night.,1
109575,444057017012,A little girl gets her picture taken while on the merry-go-round.,A girl is smiling at her Mom.,1
