premise,hypothesis,label,unique_id
"Woman with a strange look on her face and beige clothing next to man in red hat, in front of an orchestra.",A woman and her husband are listening to an orchestra play.,1,4_4287b
"Woman with a strange look on her face and beige clothing next to man in red hat, in front of an orchestra.",Two people are watching a movie.,2,4_4287c
A craftsman is sawing a plank of wood.,Wood is getting cut.,0,4_4289a
A craftsman is sawing a plank of wood.,The craftsman is building something.,1,4_4289b
A craftsman is sawing a plank of wood.,A child is cutting the wood.,2,4_4289c
There are trees outside of a building in the middle of downtown.,A child skating in snow.,2,4_4336a
There are trees outside of a building in the middle of downtown.,Man climbing a tree.,1,4_4336b
There are trees outside of a building in the middle of downtown.,Beautiful scenery.,1,4_4336c
A man wearing a blue shirt is on the sidewalk giving another man a shoeshine.,A shoeshiner is working.,0,4_4341a
A man wearing a blue shirt is on the sidewalk giving another man a shoeshine.,The shoeshiner is wearing a red shirt.,2,4_4341b
A man wearing a blue shirt is on the sidewalk giving another man a shoeshine.,The shoeshiner has a rag in his hand.,1,4_4341c
A man in a yellow costume stands facing a woman in a white hat.,The man and woman are looking at each other.,0,4_4401a
A man in a yellow costume stands facing a woman in a white hat.,The man and woman are waiting for the train to arrive.,1,4_4401b
A man in a yellow costume stands facing a woman in a white hat.,The man and woman is sitting on a bench.,2,4_4401c
"people having some lunch after a church service in san antonio, texas united states",They are smoking cigarettes in New York,2,4_4533a
"people having some lunch after a church service in san antonio, texas united states",The food is absolutely delicious.,1,4_4533b
"people having some lunch after a church service in san antonio, texas united states",That are having after church lunch in San Antonio,0,4_4533c
"A dog runs in the snow, a fence in the background.",Fido knows not to go near the electric fence.,1,4_4573a
"A dog runs in the snow, a fence in the background.",A dog runs in the snow near a fence.,0,4_4573b
"A dog runs in the snow, a fence in the background.",Fido swims in the pool.,2,4_4573c
A focused image of an elderly man sitting down and smoking a cigarette on the side of a street.,There is a man.,0,4_4576a
A focused image of an elderly man sitting down and smoking a cigarette on the side of a street.,The man is standing.,2,4_4576b
A focused image of an elderly man sitting down and smoking a cigarette on the side of a street.,The man has cancer.,1,4_4576c
Brown dog jumping off of a deck.,The dog is jumping off a deck to save his master.,1,4_4594a
Brown dog jumping off of a deck.,The dog is outside playing.,1,4_4594b
Brown dog jumping off of a deck.,The dog is eating out of a dog bowl.,2,4_4594c
Two guys are playing horse shoe together.,the people are at the picnic,1,4_4682a
Two guys are playing horse shoe together.,peopel are playing,0,4_4682b
Two guys are playing horse shoe together.,the man read alone outside,2,4_4682c
A woman in a white tank top has a paintbrush and paint tray in her hands.,woman painting,0,4_4853a
A woman in a white tank top has a paintbrush and paint tray in her hands.,woman painting the sunset,1,4_4853b
A woman in a white tank top has a paintbrush and paint tray in her hands.,boy eats pancakes,2,4_4853c
Two boys are playing on the slide at a playground,boys playing in ground,-1,4_4885a
Two boys are playing on the slide at a playground,Two boys playing on the slide,0,4_4885b
Two boys are playing on the slide at a playground,Boys running to the shop,2,4_4885c
People are gathered around and there are some photographs on the wall.,People are in a room with pictures on the wall.,0,4_5009a
People are gathered around and there are some photographs on the wall.,Everyone is outside enjoying a sunny day.,2,4_5009b
People are gathered around and there are some photographs on the wall.,The people are deciding if they want to purchase the art.,1,4_5009c
Woman in a black outfit standing outside at a train station.,The woman is wearing pink,2,4_5065a
Woman in a black outfit standing outside at a train station.,A woman is waiting for a train,0,4_5065b
Woman in a black outfit standing outside at a train station.,The train is late,1,4_5065c
A young boy seems to be enjoying himself in a park.,A boy seems to be having a bad time.,2,4_5073a
A young boy seems to be enjoying himself in a park.,A boy seems to be enjoying himself.,0,4_5073b
A young boy seems to be enjoying himself in a park.,A boy is playing in the park.,0,4_5073c
Fans of a football team look out onto the field.,A group of fans cooks pre-game food.,2,4_5094a
Fans of a football team look out onto the field.,A group of sports fans cheer as their football team enters the football stadium.,1,4_5094b
Fans of a football team look out onto the field.,A group of sports fans cheer on their team at a football stadium.,0,4_5094c
Family having fun in their living room.,A family sits down in the living room,1,4_5095a
Family having fun in their living room.,A family plays in the living room,0,4_5095b
Family having fun in their living room.,A family takes a nap in the bedroom.,2,4_5095c
A restaurant with two booths occupied and a wheelchair leaning against a table.,the person in the wheelchair has fallen,1,4_5159a
A restaurant with two booths occupied and a wheelchair leaning against a table.,the restaurant has people inside it,0,4_5159b
A restaurant with two booths occupied and a wheelchair leaning against a table.,the wheelchair is in the kitchen,2,4_5159c
Three kids in a golden chariot being pulled by six little dogs.,Three adults race each other on foot,2,4_5170a
Three kids in a golden chariot being pulled by six little dogs.,A group of children in a chariot are pulled along by dogs,0,4_5170b
Three kids in a golden chariot being pulled by six little dogs.,Three siblings enjoy some fun with their pet dogs,1,4_5170c
"A man standing in a cubicle, over a computer with a Ginobili jersey on his chair.",A man stands in front of a computer in a cubicle.,0,4_5183a
"A man standing in a cubicle, over a computer with a Ginobili jersey on his chair.",An office worker is eager to quit for the weekend.,1,4_5183b
"A man standing in a cubicle, over a computer with a Ginobili jersey on his chair.","A man is sitting in front of his computer, a jacket draped over his chair.",2,4_5183c
A bride is sitting in a carriage while her groom stands nearby.,the bride and groom are heading to the reception,1,4_5217a
A bride is sitting in a carriage while her groom stands nearby.,the groom is by the carriage,0,4_5217b
A bride is sitting in a carriage while her groom stands nearby.,the groom waits in the corvette for his bride,2,4_5217c
Young girls running in a race.,Friends are running in a race.,1,4_5232a
Young girls running in a race.,Girls are running in a race.,0,4_5232b
Young girls running in a race.,Boys are running in a race.,2,4_5232c
An outdoor party with alcoholic beverages; some seem to be in costume.,There is a party.,0,4_5243a
An outdoor party with alcoholic beverages; some seem to be in costume.,People are wandering around the wedding reception that is also a costume party.,1,4_5243b
An outdoor party with alcoholic beverages; some seem to be in costume.,People are wearing suits in church.,2,4_5243c
Emergency workers at the scene of a crashed car.,The car is crashed.,0,4_5294a
Emergency workers at the scene of a crashed car.,The car is racing down the road.,2,4_5294b
Emergency workers at the scene of a crashed car.,The driver has died.,1,4_5294c
A white dog walks over the short grass.,A huge white dog is moving.,1,4_5295a
A white dog walks over the short grass.,A dog is traveling on the ground.,0,4_5295b
A white dog walks over the short grass.,A white dog is spinning in space.,2,4_5295c
There is a silhouette of a man with a backpack and German Shepard in the snow.,A man is trying to catch a dog.,1,4_5325a
There is a silhouette of a man with a backpack and German Shepard in the snow.,A man and dog are asleep on the couch.,2,4_5325b
